0,1,3,＊友情,48,01   ,0.949637600818477,0.406125453239686,0.00624999999999998,dotted,＊信用・不信
0,1,3,＊友情,48,01   ,0.841749103464421,0.925297498351772,0.0109289617486339,solid,＊病気
0.238287365703836,0.614601371102239,1,＊人の死,129,01   ,1,0,0.00529100529100535,dotted,＊恋愛
0.238287365703836,0.614601371102239,1,＊人の死,129,01   ,0,1,0.0172413793103449,solid,＊友情
0.238287365703836,0.614601371102239,1,＊人の死,129,01   ,0.949637600818477,0.406125453239686,0.0083333333333333,dotted,＊信用・不信
0.238287365703836,0.614601371102239,1,＊人の死,129,01   ,0.841749103464421,0.925297498351772,0.0191570881226054,solid,＊病気
0.949637600818477,0.406125453239686,4,＊信用・不信,113,02   ,0.841749103464421,0.925297498351772,0.0121457489878543,dotted,＊病気
1,0,2,＊恋愛,61,02   ,0.949637600818477,0.406125453239686,0.0295857988165681,solid,＊信用・不信
